model_name_list,detail_link,detail_url,rent_yn,list_price_wan,model_name,price_wan,rent_yn_detail,support_money_wan,monthly_rent_wan,remain_months,year_month,mileage_km,fuel_type,transmission,color,displacement_cc,reg_date
BMW X5 4세대  xDrive 40i M 스포츠,/mycar/mycar_view.php?no=2255464&gubun=I,https://bobaedream.co.kr/mycar/mycar_view.php?no=2255464&gubun=I,False,11500.0,BMW X5 4세대  xDrive 40i M 스포츠,11500.0,False,,,,2024.09,13300.0,가솔린,자동,흰색,2998.0,
BMW X5 xDrive 40i M 스포츠 7인승,/mycar/mycar_view.php?no=2254794&gubun=I,https://bobaedream.co.kr/mycar/mycar_view.php?no=2254794&gubun=I,False,,BMW X5 4세대  xDrive 40i M 스포츠 7인승,,False,,,,2023.08 (24년형),43291.0,가솔린,자동,검정색,2998.0,
BMW X5 xDrive 40i M 스포츠,/mycar/mycar_view.php?no=2254460&gubun=I,https://bobaedream.co.kr/mycar/mycar_view.php?no=2254460&gubun=I,False,12700.0,BMW X5 4세대  xDrive 40i M 스포츠,12700.0,False,,,,2024.12 (25년형),11000.0,가솔린,자동,흰색,2998.0,
BMW M850i xDrive 그란 쿠페,/mycar/mycar_view.php?no=2252259&gubun=I,https://bobaedream.co.kr/mycar/mycar_view.php?no=2252259&gubun=I,False,,BMW  2세대  M850i xDrive 그란 쿠페 -,,False,,,,2022.11 (23년형),31719.0,가솔린,자동,청색,4395.0,
BMW M850i xDrive 그란 쿠페,/mycar/mycar_view.php?no=2257378&gubun=I,https://bobaedream.co.kr/mycar/mycar_view.php?no=2257378&gubun=I,False,,BMW  2세대  M850i xDrive 그란 쿠페 -,,False,,,,2025.05,3533.0,가솔린,자동,검정색,4395.0,
BMW 8 2세대 M850i xDrive 그란 쿠페,/mycar/mycar_view.php?no=2253527&gubun=I,https://bobaedream.co.kr/mycar/mycar_view.php?no=2253527&gubun=I,True,10.0,BMW  2세대 M850i xDrive 그란 쿠페,10.0,True,,,42 / 60,2024.06,11000.0,가솔린,자동,검정색,4395.0,
BMW M850i xDrive 그란 쿠페,/mycar/mycar_view.php?no=2254684&gubun=I,https://bobaedream.co.kr/mycar/mycar_view.php?no=2254684&gubun=I,False,8390.0,BMW  2세대  M850i xDrive 그란 쿠페 -,8390.0,False,,,,2023.06,38685.0,가솔린,자동,흰색,4395.0,
BMW M850i xDrive 그란 쿠페,/mycar/mycar_view.php?no=2254122&gubun=I,https://bobaedream.co.kr/mycar/mycar_view.php?no=2254122&gubun=I,False,,BMW  2세대  M850i xDrive 그란 쿠페 세부등급,,False,,,,2023.06,18304.0,가솔린,자동,흰색,4395.0,
BMW 8 2세대 M850i xDrive 그란 쿠페,/mycar/mycar_view.php?no=2256630&gubun=I,https://bobaedream.co.kr/mycar/mycar_view.php?no=2256630&gubun=I,False,110000.0,BMW  2세대 M850i xDrive 그란 쿠페,110000.0,False,,,,2025.06,57.0,가솔린,자동,회색,4395.0,
BMW M850i xDrive 쿠페,/mycar/mycar_view.php?no=2255055&gubun=I,https://bobaedream.co.kr/mycar/mycar_view.php?no=2255055&gubun=I,False,8700.0,BMW  2세대  M850i xDrive 쿠페 -,8700.0,False,,,,2023.06,16173.0,가솔린,자동,진회색,4395.0,
BMW M850i xDrive 그란 쿠페,/mycar/mycar_view.php?no=2252161&gubun=I,https://bobaedream.co.kr/mycar/mycar_view.php?no=2252161&gubun=I,True,9100.0,BMW  2세대  M850i xDrive 그란 쿠페 -,9100.0,True,,,51 / 60,2024.04,11603.0,가솔린,자동,흰색,4395.0,
BMW M850i xDrive 쿠페,/mycar/mycar_view.php?no=2231667&gubun=I,https://bobaedream.co.kr/mycar/mycar_view.php?no=2231667&gubun=I,False,,BMW  2세대  M850i xDrive 쿠페 -,,False,,,,2022.11 (23년형),24800.0,가솔린,자동,검정색,4395.0,
BMW X7 xDrive 40d 디자인 퓨어 엑설런스 6인승,/mycar/mycar_view.php?no=2253853&gubun=I,https://bobaedream.co.kr/mycar/mycar_view.php?no=2253853&gubun=I,False,,BMW X7  xDrive 40d 디자인 퓨어 엑설런스 6인승,,False,,,,2020.11 (21년형),148606.0,디젤,자동,검정색,2993.0,
BMW X7 xDrive 40i M 스포츠,/mycar/mycar_view.php?no=2255756&gubun=I,https://bobaedream.co.kr/mycar/mycar_view.php?no=2255756&gubun=I,False,,BMW X7  xDrive 40i M 스포츠,,False,,,,2025.04,16000.0,가솔린,자동,흰색,2998.0,
BMW X7 xDrive 40i M 스포츠,/mycar/mycar_view.php?no=2250173&gubun=I,https://bobaedream.co.kr/mycar/mycar_view.php?no=2250173&gubun=I,False,,BMW X7  xDrive 40i M 스포츠,,False,,,,2021.01,88000.0,가솔린,자동,흰색,2998.0,
BMW X7 xDrive 40i  디자인 퓨어 엑설런스 6인승,/mycar/mycar_view.php?no=2257312&gubun=I,https://bobaedream.co.kr/mycar/mycar_view.php?no=2257312&gubun=I,True,0.0,BMW X7 xDrive 40i  디자인 퓨어 엑설런스 6인승,0.0,True,,,50 / 60,2025.04,4200.0,가솔린,자동,검정색,2998.0,
BMW X7 M60i xDrive  M 스포츠 프로,/mycar/mycar_view.php?no=2257245&gubun=I,https://bobaedream.co.kr/mycar/mycar_view.php?no=2257245&gubun=I,True,400.0,BMW X7 M60i xDrive  M 스포츠 프로,400.0,True,,,45 / 60,2024.10,9717.0,가솔린,자동,검정색,4395.0,
BMW X7 xDrive 40i 디자인 퓨어 엑설런스 7인승,/mycar/mycar_view.php?no=2254667&gubun=I,https://bobaedream.co.kr/mycar/mycar_view.php?no=2254667&gubun=I,False,9380.0,BMW X7  xDrive 40i 디자인 퓨어 엑설런스 7인승,9380.0,False,,,,2021.05,19400.0,가솔린,자동,진회색,2998.0,
BMW X7 xDrive 40i M 스포츠,/mycar/mycar_view.php?no=2257152&gubun=I,https://bobaedream.co.kr/mycar/mycar_view.php?no=2257152&gubun=I,False,14700.0,BMW X7  xDrive 40i M 스포츠,14700.0,False,,,,2025.05,9576.0,가솔린,자동,흰색,2998.0,
BMW X7 xDrive 40i M 스포츠,/mycar/mycar_view.php?no=2255042&gubun=I,https://bobaedream.co.kr/mycar/mycar_view.php?no=2255042&gubun=I,False,8900.0,BMW X7  xDrive 40i M 스포츠,8900.0,False,,,,2020.12 (21년형),64166.0,가솔린,자동,기타색상 (사파이어 블랙),2998.0,
BMW X7 xDrive 40d 디자인 퓨어 엑설런스 7인승,/mycar/mycar_view.php?no=2256350&gubun=I,https://bobaedream.co.kr/mycar/mycar_view.php?no=2256350&gubun=I,False,9790.0,BMW X7  xDrive 40d 디자인 퓨어 엑설런스 7인승,9790.0,False,,,,2022.03,48900.0,디젤,자동,회색,2993.0,
BMW X7 xDrive 40i M 스포츠,/mycar/mycar_view.php?no=2256357&gubun=I,https://bobaedream.co.kr/mycar/mycar_view.php?no=2256357&gubun=I,False,8190.0,BMW X7  xDrive 40i M 스포츠,8190.0,False,,,,2020.10,44364.0,가솔린,자동,검정색,2998.0,
BMW X7 M50i,/mycar/mycar_view.php?no=2256358&gubun=I,https://bobaedream.co.kr/mycar/mycar_view.php?no=2256358&gubun=I,False,8750.0,BMW X7  M50i -,8750.0,False,,,,2022.06,73343.0,가솔린,자동,진청색,4395.0,
BMW X7 xDrive 40i 디자인 퓨어 엑설런스 7인승,/mycar/mycar_view.php?no=2255781&gubun=I,https://bobaedream.co.kr/mycar/mycar_view.php?no=2255781&gubun=I,False,9900.0,BMW X7 xDrive 40i 디자인 퓨어 엑설런스 7인승,9900.0,False,,,,2022.03,19596.0,가솔린,자동,검정색,2998.0,
BMW X7 xDrive 40i M 스포츠,/mycar/mycar_view.php?no=2255708&gubun=I,https://bobaedream.co.kr/mycar/mycar_view.php?no=2255708&gubun=I,False,11900.0,BMW X7  xDrive 40i M 스포츠,11900.0,False,,,,2023.05,23200.0,가솔린,자동,기타색상 (맨하탄),2998.0,
BMW X7 xDrive 40i 디자인 퓨어 엑설런스 6인승,/mycar/mycar_view.php?no=2248921&gubun=I,https://bobaedream.co.kr/mycar/mycar_view.php?no=2248921&gubun=I,True,0.0,BMW X7  xDrive 40i 디자인 퓨어 엑설런스 6인승,0.0,True,,,30 / 60,2023.06 (24년형),25000.0,가솔린,자동,흰색,2998.0,
BMW X7 xDrive 40d M 스포츠,/mycar/mycar_view.php?no=2249679&gubun=I,https://bobaedream.co.kr/mycar/mycar_view.php?no=2249679&gubun=I,False,,BMW X7  xDrive 40d M 스포츠,,False,,,,2022.03,76000.0,디젤,자동,기타색상,2993.0,
BMW Z8 5.0,/mycar/mycar_view.php?no=2243486&gubun=I,https://bobaedream.co.kr/mycar/mycar_view.php?no=2243486&gubun=I,False,,BMW Z8  5.0 -,,False,,,,2000.10,22000.0,가솔린,수동,은색,4941.0,
BMW Z8 5.0,/mycar/mycar_view.php?no=2237656&gubun=I,https://bobaedream.co.kr/mycar/mycar_view.php?no=2237656&gubun=I,False,,BMW Z8  5.0 -,,False,,,,2003.09,56000.0,가솔린,수동,검정색,4941.0,
BMW M4 3.0 CSL,/mycar/mycar_view.php?no=2235762&gubun=I,https://bobaedream.co.kr/mycar/mycar_view.php?no=2235762&gubun=I,False,,BMW M4 2세대  3.0 CSL -,,False,,,,2023.07,3800.0,가솔린,자동,회색,2993.0,
BMW M4 3.0 컴페티션 컨버터블 M xDrive,/mycar/mycar_view.php?no=2255100&gubun=I,https://bobaedream.co.kr/mycar/mycar_view.php?no=2255100&gubun=I,False,,BMW M4 2세대  3.0 컴페티션 컨버터블 M xDrive -,,False,,,,2024.09 (25년형),3130.0,가솔린,자동,기타색상 (벨벳 오키드),2993.0,
BMW M4 3.0 쿠페 컴페티션,/mycar/mycar_view.php?no=2255229&gubun=I,https://bobaedream.co.kr/mycar/mycar_view.php?no=2255229&gubun=I,False,5100.0,BMW M4 1세대  3.0 쿠페 컴페티션,5100.0,False,,,,2019.12 (20년형),59230.0,가솔린,자동,흰색,2979.0,
BMW M4 쿠페 컴페티션,/mycar/mycar_view.php?no=2254718&gubun=I,https://bobaedream.co.kr/mycar/mycar_view.php?no=2254718&gubun=I,False,6600.0,BMW M4 1세대  3.0 쿠페 컴페티션,6600.0,False,,,,2020.04,53694.0,가솔린,자동,노란색 (오스틴 옐로우),2979.0,
BMW M4 3.0 쿠페 DTM 챔피언 에디션,/mycar/mycar_view.php?no=2254183&gubun=I,https://bobaedream.co.kr/mycar/mycar_view.php?no=2254183&gubun=I,False,,BMW M4 1세대  3.0 쿠페 DTM 챔피언 에디션,,False,,,,2019.10 (17년형),4800.0,가솔린,자동,흰색,2979.0,
BMW iX xDrive50 스포츠 플러스,/mycar/mycar_view.php?no=2254638&gubun=I,https://bobaedream.co.kr/mycar/mycar_view.php?no=2254638&gubun=I,False,,BMW iX  xDrive50 스포츠 플러스,,False,,,,2023.02,37510.0,전기,자동,검정색,303.0,
BMW X2 1세대 M35i,/mycar/mycar_view.php?no=2252807&gubun=I,https://bobaedream.co.kr/mycar/mycar_view.php?no=2252807&gubun=I,True,86.0,BMW X2 1세대 M35i,86.0,True,,,23 / 60,2022.09 (23년형),25500.0,가솔린,자동,흰색,1998.0,
BMW X2 1세대  xDrive 20i M 스포츠,/mycar/mycar_view.php?no=2257257&gubun=I,https://bobaedream.co.kr/mycar/mycar_view.php?no=2257257&gubun=I,False,3500.0,BMW X2 1세대  xDrive 20i M 스포츠,3500.0,False,,,,2022.10 (23년형),38800.0,가솔린,자동,흰색,1998.0,
BMW M2 3.0 쿠페,/mycar/mycar_view.php?no=2256611&gubun=I,https://bobaedream.co.kr/mycar/mycar_view.php?no=2256611&gubun=I,False,,BMW M2 2세대  3.0 쿠페 -,,False,,,,2023.08,16670.0,가솔린,자동,검정색,2993.0,
BMW M2 3.0 쿠페 스페셜 에디션,/mycar/mycar_view.php?no=2250500&gubun=I,https://bobaedream.co.kr/mycar/mycar_view.php?no=2250500&gubun=I,False,,BMW M2 2세대  3.0 쿠페 스페셜 에디션,,False,,,,2024.01,5000.0,가솔린,자동,빨간색,2993.0,
BMW M2 3.0 쿠페,/mycar/mycar_view.php?no=2250522&gubun=I,https://bobaedream.co.kr/mycar/mycar_view.php?no=2250522&gubun=I,False,,BMW M2 2세대  3.0 쿠페 -,,False,,,,2023.09,4000.0,가솔린,자동,흰색,2993.0,
BMW M2 3.0 쿠페,/mycar/mycar_view.php?no=2247349&gubun=I,https://bobaedream.co.kr/mycar/mycar_view.php?no=2247349&gubun=I,False,,BMW M2 2세대  3.0 쿠페 -,,False,,,,2024.06,13752.0,가솔린,자동,흰색 (미네랄화이트 메탈릭),2993.0,
BMW Z3 2.2,/mycar/mycar_view.php?no=2244269&gubun=I,https://bobaedream.co.kr/mycar/mycar_view.php?no=2244269&gubun=I,False,,BMW Z3  2.2 -,,False,,,,2001.07,150000.0,가솔린,자동,은색,2171.0,
BMW i4 eDrive 40 M 스포츠 프로,/mycar/mycar_view.php?no=2254167&gubun=I,https://bobaedream.co.kr/mycar/mycar_view.php?no=2254167&gubun=I,True,111.0,BMW i4 eDrive 40 M 스포츠 프로,111.0,True,,,44 / 60,2024.07,19000.0,전기,자동,검정색,211.0,
BMW i4 M50 프로 스페셜 에디션,/mycar/mycar_view.php?no=2257206&gubun=I,https://bobaedream.co.kr/mycar/mycar_view.php?no=2257206&gubun=I,False,,BMW i4  M50 프로 스페셜 에디션,,False,,,,2023.12 (24년형),38710.0,전기,자동,청옥색,211.0,
BMW i7 xDrive 60 M 스포츠,/mycar/mycar_view.php?no=2254213&gubun=I,https://bobaedream.co.kr/mycar/mycar_view.php?no=2254213&gubun=I,True,3280.0,BMW i7 xDrive 60 M 스포츠,3280.0,True,,,42 / 61,2024.05 (23년형),69000.0,전기,자동,연금색,281.0,
BMW i7 M70 xDrive,/mycar/mycar_view.php?no=2245331&gubun=I,https://bobaedream.co.kr/mycar/mycar_view.php?no=2245331&gubun=I,False,,BMW i7  M70 xDrive -,,False,,,,2024.05,8100.0,전기,자동,기타색상,281.0,
BMW iX1 xDrive30 M 스포츠,/mycar/mycar_view.php?no=2255317&gubun=I,https://bobaedream.co.kr/mycar/mycar_view.php?no=2255317&gubun=I,False,,BMW iX1  xDrive30 M 스포츠,,False,,,,2025.02,21700.0,전기,자동,검정색,232.0,
BMW XM 4.4 PHEV 퍼스트 에디션,/mycar/mycar_view.php?no=2254554&gubun=I,https://bobaedream.co.kr/mycar/mycar_view.php?no=2254554&gubun=I,False,,BMW XM  4.4 PHEV 퍼스트 에디션,,False,,,,2023.05,3700.0,가솔린,자동,기타색상,4395.0,
아우디 A8 50 TDI 콰트로 프리미엄,/mycar/mycar_view.php?no=2249660&gubun=I,https://bobaedream.co.kr/mycar/mycar_view.php?no=2249660&gubun=I,False,9500.0,아우디 A8 4세대  50 TDI 콰트로 프리미엄,9500.0,False,,,,2023.07,29501.0,디젤,자동,진회색,2967.0,
아우디 A8 50 TDI 콰트로 프리미엄,/mycar/mycar_view.php?no=2249661&gubun=I,https://bobaedream.co.kr/mycar/mycar_view.php?no=2249661&gubun=I,False,9500.0,아우디 A8 4세대  50 TDI 콰트로 프리미엄,9500.0,False,,,,2023.07,21956.0,디젤,자동,검정색,2967.0,
아우디 A8 50 TDI 콰트로 프리미엄,/mycar/mycar_view.php?no=2250081&gubun=I,https://bobaedream.co.kr/mycar/mycar_view.php?no=2250081&gubun=I,False,,아우디 A8 4세대  50 TDI 콰트로 프리미엄,,False,,,,2023.07,25482.0,디젤,자동,검정색,2967.0,
아우디 A8 50 TDI 콰트로 프리미엄,/mycar/mycar_view.php?no=2250082&gubun=I,https://bobaedream.co.kr/mycar/mycar_view.php?no=2250082&gubun=I,False,,아우디 A8 4세대  50 TDI 콰트로 프리미엄,,False,,,,2023.07,24415.0,디젤,자동,기타색상,2967.0,
아우디 A8 55 TFSI 콰트로 LWB,/mycar/mycar_view.php?no=2250324&gubun=I,https://bobaedream.co.kr/mycar/mycar_view.php?no=2250324&gubun=I,False,,아우디 A8 4세대  55 TFSI 콰트로 LWB -,,False,,,,2023.07,19000.0,가솔린,자동,검정색,2995.0,
아우디 A8 55 TFSI 콰트로 LWB 프리미엄,/mycar/mycar_view.php?no=2255413&gubun=I,https://bobaedream.co.kr/mycar/mycar_view.php?no=2255413&gubun=I,False,,아우디 A8 4세대  55 TFSI 콰트로 LWB 프리미엄,,False,,,,2023.12 (22년형),29207.0,가솔린,자동,검정색,2995.0,
아우디 A8 55 TFSI 콰트로 LWB,/mycar/mycar_view.php?no=2254840&gubun=I,https://bobaedream.co.kr/mycar/mycar_view.php?no=2254840&gubun=I,False,,아우디 A8 4세대  55 TFSI 콰트로 LWB -,,False,,,,2022.03 (21년형),52000.0,가솔린,자동,검정색,2995.0,
아우디 A8 55 TFSI 콰트로 LWB,/mycar/mycar_view.php?no=2252268&gubun=I,https://bobaedream.co.kr/mycar/mycar_view.php?no=2252268&gubun=I,False,,아우디 A8 4세대  55 TFSI 콰트로 LWB -,,False,,,,2020.05,88763.0,가솔린,자동,검정색,2995.0,
아우디 A8 55 TFSI 콰트로 LWB 프리미엄,/mycar/mycar_view.php?no=2249901&gubun=I,https://bobaedream.co.kr/mycar/mycar_view.php?no=2249901&gubun=I,False,,아우디 A8 4세대  55 TFSI 콰트로 LWB 프리미엄,,False,,,,2023.07,4000.0,가솔린,자동,은색,2995.0,
아우디 A8 6.3 FSI 콰트로 LWB,/mycar/mycar_view.php?no=2256045&gubun=I,https://bobaedream.co.kr/mycar/mycar_view.php?no=2256045&gubun=I,False,,아우디 A8 3세대  6.3 FSI 콰트로 LWB -,,False,,,,2012.03 (11년형),65291.0,가솔린,자동,검정색,6299.0,
아우디 A8 3세대 50 TDI 콰트로 LWB 디자인,/mycar/mycar_view.php?no=2256943&gubun=I,https://bobaedream.co.kr/mycar/mycar_view.php?no=2256943&gubun=I,False,8800.0,아우디 A8 3세대 50 TDI 콰트로 LWB 디자인,8800.0,False,,,,2023.12,33500.0,디젤,자동,검정색,2967.0,
아우디 A8 3.0 TDI 콰트로,/mycar/mycar_view.php?no=2245314&gubun=I,https://bobaedream.co.kr/mycar/mycar_view.php?no=2245314&gubun=I,False,1080.0,아우디 A8 3세대  3.0 TDI 콰트로 -,1080.0,False,,,,2012.09,178600.0,디젤,자동,은색,2967.0,
아우디 TT 로드스터 2.0 TFSI 콰트로,/mycar/mycar_view.php?no=2256449&gubun=I,https://bobaedream.co.kr/mycar/mycar_view.php?no=2256449&gubun=I,False,1700.0,아우디 TT 로드스터 2.0 TFSI 콰트로,1700.0,False,,,,2013.10,120000.0,가솔린,자동,흰색,1984.0,
아우디 TT 1.8 로드스터 S 라인,/mycar/mycar_view.php?no=2255749&gubun=I,https://bobaedream.co.kr/mycar/mycar_view.php?no=2255749&gubun=I,False,990.0,아우디 TT  1.8 로드스터 S 라인,990.0,False,,,,2006.01,158000.0,가솔린,자동,은색,1781.0,
아우디 A3 40 TFSI 프리미엄,/mycar/mycar_view.php?no=2253769&gubun=I,https://bobaedream.co.kr/mycar/mycar_view.php?no=2253769&gubun=I,False,3599.0,아우디 A3 4세대  40 TFSI 프리미엄,3599.0,False,,,,2024.04 (23년형),15026.0,가솔린 하이브리드,자동,흰색,1984.0,
아우디 A5 2세대 40 TDI 콰트로 스포트백 프리미엄,/mycar/mycar_view.php?no=2255307&gubun=I,https://bobaedream.co.kr/mycar/mycar_view.php?no=2255307&gubun=I,True,150.0,아우디 A5 2세대 40 TDI 콰트로 스포트백 프리미엄,150.0,True,,,17 / 24,2021.12 (20년형),63000.0,디젤,자동,빨간색,1968.0,
아우디 A5 2.0 TDI 콰트로 스포트백 다이나믹,/mycar/mycar_view.php?no=2204955&gubun=I,https://bobaedream.co.kr/mycar/mycar_view.php?no=2204955&gubun=I,False,990.0,아우디 A5 1세대  2.0 TDI 콰트로 스포트백 다이나믹,990.0,False,,,,2013.04,146000.0,디젤,자동,흰색 (무광블랙 랩핑),1968.0,
아우디 A6 45 TFSI,/mycar/mycar_view.php?no=2250076&gubun=I,https://bobaedream.co.kr/mycar/mycar_view.php?no=2250076&gubun=I,False,,아우디 A6 5세대  45 TFSI -,,False,,,,2023.07,26145.0,가솔린,자동,진회색,1984.0,
아우디 A6 45 TFSI,/mycar/mycar_view.php?no=2250079&gubun=I,https://bobaedream.co.kr/mycar/mycar_view.php?no=2250079&gubun=I,False,,아우디 A6 5세대  45 TFSI -,,False,,,,2023.07,24000.0,가솔린,자동,진회색,1984.0,
아우디 A6 45 TFSI,/mycar/mycar_view.php?no=2250932&gubun=I,https://bobaedream.co.kr/mycar/mycar_view.php?no=2250932&gubun=I,False,,아우디 A6 5세대  45 TFSI -,,False,,,,2020.10,28679.0,가솔린,자동,진회색 (쥐색),1984.0,
아우디 A6 5세대 45 TFSI 프리미엄,/mycar/mycar_view.php?no=2256363&gubun=I,https://bobaedream.co.kr/mycar/mycar_view.php?no=2256363&gubun=I,False,2790.0,아우디 A6 5세대 45 TFSI 프리미엄,2790.0,False,,,,2020.06,99442.0,가솔린,자동,흰색,1984.0,
아우디 A6 5세대  45 TFSI 콰트로 프리미엄,/mycar/mycar_view.php?no=2255534&gubun=I,https://bobaedream.co.kr/mycar/mycar_view.php?no=2255534&gubun=I,False,4450.0,아우디 A6 5세대  45 TFSI 콰트로 프리미엄,4450.0,False,,,,2022.07,69500.0,가솔린,자동,흰색,1984.0,
아우디 A6 5세대 45 TFSI 콰트로 프리미엄,/mycar/mycar_view.php?no=2255197&gubun=I,https://bobaedream.co.kr/mycar/mycar_view.php?no=2255197&gubun=I,True,500.0,아우디 A6 5세대 45 TFSI 콰트로 프리미엄,500.0,True,500.0,117.0,31 / 60,2023.07,33500.0,가솔린,자동,검정색,1984.0,
아우디 A6 40 TDI 콰트로 프리미엄,/mycar/mycar_view.php?no=2257150&gubun=I,https://bobaedream.co.kr/mycar/mycar_view.php?no=2257150&gubun=I,False,1480.0,아우디 A6 4세대  40 TDI 콰트로 프리미엄,1480.0,False,,,,2015.08 (16년형),80942.0,디젤,자동,흰색,2967.0,
아우디 A6 4세대 35 TDI 프리미엄,/mycar/mycar_view.php?no=2256941&gubun=I,https://bobaedream.co.kr/mycar/mycar_view.php?no=2256941&gubun=I,False,1800.0,아우디 A6 4세대 35 TDI 프리미엄,1800.0,False,,,,2018.07,92000.0,디젤,자동,은색,1968.0,
아우디 A6 4세대 40 TFSI,/mycar/mycar_view.php?no=2255770&gubun=I,https://bobaedream.co.kr/mycar/mycar_view.php?no=2255770&gubun=I,False,1490.0,아우디 A6 4세대 40 TFSI,1490.0,False,,,,2018.11 (17년형),115461.0,가솔린,자동,남색,1984.0,
아우디 A6 4세대 35 TDI,/mycar/mycar_view.php?no=2254170&gubun=I,https://bobaedream.co.kr/mycar/mycar_view.php?no=2254170&gubun=I,False,1000.0,아우디 A6 4세대 35 TDI,1000.0,False,,,,2015.02,144000.0,디젤,자동,검정색,1968.0,
아우디 A7 45 TDI 콰트로 프리미엄,/mycar/mycar_view.php?no=2249656&gubun=I,https://bobaedream.co.kr/mycar/mycar_view.php?no=2249656&gubun=I,False,7900.0,아우디 A7 2세대  45 TDI 콰트로 프리미엄,7900.0,False,,,,2023.12,13561.0,디젤,자동,검정색,2967.0,
아우디 A7 55 TFSI 콰트로 프리미엄,/mycar/mycar_view.php?no=2256096&gubun=I,https://bobaedream.co.kr/mycar/mycar_view.php?no=2256096&gubun=I,False,,아우디 A7 2세대  55 TFSI 콰트로 프리미엄,,False,,,,2022.01,76531.0,가솔린,자동,흰색,2995.0,
아우디 Q7 50 TDI 콰트로 프리미엄,/mycar/mycar_view.php?no=2256946&gubun=I,https://bobaedream.co.kr/mycar/mycar_view.php?no=2256946&gubun=I,False,,아우디 Q7 2세대  50 TDI 콰트로 프리미엄,,False,,,,2025.05,38000.0,디젤,자동,흰색,2967.0,
아우디 Q7 50 TDI 콰트로 프리미엄,/mycar/mycar_view.php?no=2252447&gubun=I,https://bobaedream.co.kr/mycar/mycar_view.php?no=2252447&gubun=I,False,,아우디 Q7 2세대  50 TDI 콰트로 프리미엄,,False,,,,2023.07,34000.0,디젤,자동,흰색,2967.0,
아우디 Q5 40 TDI 콰트로 프리미엄,/mycar/mycar_view.php?no=2257383&gubun=I,https://bobaedream.co.kr/mycar/mycar_view.php?no=2257383&gubun=I,False,3750.0,아우디 Q5 2세대  40 TDI 콰트로 프리미엄,3750.0,False,,,,2020.12,35651.0,가솔린,자동,진회색,1968.0,
아우디 Q5 40 TDI 콰트로 프리미엄,/mycar/mycar_view.php?no=2255774&gubun=I,https://bobaedream.co.kr/mycar/mycar_view.php?no=2255774&gubun=I,False,,아우디 Q5 2세대  40 TDI 콰트로 프리미엄,,False,,,,2024.03 (23년형),41143.0,디젤,자동,검정색,1968.0,
아우디 R8 5.2 V10 퍼포먼스 스파이더,/mycar/mycar_view.php?no=2255461&gubun=I,https://bobaedream.co.kr/mycar/mycar_view.php?no=2255461&gubun=I,False,,아우디 R8 2세대  5.2 V10 퍼포먼스 스파이더 -,,False,,,,2022.04 (19년형),26272.0,가솔린,자동,진회색,5204.0,
